 number of detectors, number of user parameters
   922      10
 det no  delta  L2      code theta   phi  W_x     W_y     W_z       a_x     a_y     a_z   det1 det2    det3
  2139   3.90   4.022   2   28.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2140   3.90   4.022   2   29.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2201   3.90   4.022   2   30.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2202   3.90   4.022   2   31.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2203   3.90   4.022   2   31.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2204   3.90   4.022   2   32.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2205   3.90   4.022   2   32.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2206   3.90   4.022   2   33.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2207   3.90   4.022   2   33.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2208   3.90   4.022   2   33.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2209   3.90   4.022   2   34.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2210   3.90   4.022   2   34.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2211   3.90   4.022   2   35.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2212   3.90   4.022   2   35.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2213   3.90   4.022   2   36.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2214   3.90   4.022   2   36.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
